session_id,user_id,age,platform,topic,persona,video_pause_density,video_rewind_density,video_rewind_distance_mean_s,video_same_segment_replay_count,video_forward_skip_density,video_forward_skip_distance_mean_s,video_slowdown_ratio,video_speedup_ratio,video_speed_change_count,video_completion_ratio,video_effective_watch_ratio,video_segment_coverage,video_pause_duration_mean_s,scroll_velocity_mean_px_s,scroll_velocity_std_px_s,scroll_reversal_rate,scroll_reversal_depth_mean_px,scroll_revisit_rate,scroll_concept_loop_count,scroll_reading_coverage,scroll_dwell_time_mean_s,scroll_dwell_time_variance_s,scroll_linear_reading_ratio,scroll_section_skip_count,scroll_reading_speed_wpm_estimate,typing_iki_mean_ms,typing_iki_std_ms,typing_iki_cv,typing_speed_cpm,typing_dwell_time_mean_ms,typing_dwell_time_std_ms,typing_flight_time_mean_ms,typing_flight_time_std_ms,typing_backspace_rate,typing_correction_burst_rate,typing_correction_burst_length_mean,typing_pause_before_typing_ms,typing_rhythm_entropy,typing_long_pause_rate,typing_acceleration,typing_error_correction_ratio,focus_loss_count,focus_loss_total_duration_s,focus_loss_ratio,focus_mean_loss_duration_s,focus_max_loss_duration_s,focus_rapid_tab_switch_rate,focus_return_latency_mean_s,focus_return_latency_std_s,focus_idle_ratio,focus_idle_bout_count,focus_active_engagement_ratio,focus_context_flag,quiz_score,quiz_first_attempt_accuracy,quiz_time_to_answer_mean_s,quiz_time_to_answer_std_s,quiz_time_to_answer_cv,quiz_hint_request_rate,quiz_max_hint_level_used,quiz_hint_dependency_ratio,quiz_answer_change_rate,quiz_confidence_mean,quiz_confidence_accuracy_correlation,quiz_confidence_mismatch,quiz_overconfidence_flag,quiz_underconfidence_flag,quiz_time_to_first_action_s,quiz_abandonment_rate,external_reference_count,external_llm_reference_count,external_search_reference_count,external_reference_site_count,external_time_ratio,external_llm_time_ratio,external_mean_duration_s,external_before_answer_rate,external_help_seeking_index,external_borrowed_knowledge_flag,personal_drift_zscore,confidence_gap,multi_modal_confusion_score,productive_struggle_score,unproductive_struggle_score,engagement_deviation,behavioral_instability_index,concept_loop_score,retention_risk_proxy,fatigue_proxy,comprehension_confidence,fatigue_label
session_00026,student_0026,19,NPTEL,Algorithms,Focused Learner,1.073314,0.500167,15.339615,1.0,0.131361,9.55987,0.154684,0.177867,4.0,1.0,1.037898,0.94532,8.93283,219.117992,386.84285,2.442821,292.291246,0.207343,2.0,0.994048,13.978663,177.591419,0.70244,2.0,113.909852,214.063817,151.141053,0.706056,225.701975,84.735947,45.065062,82.307534,76.971934,0.119173,0.99103,2.988232,1184.514927,0.782818,0.074692,21.937247,0.237187,0.0,2.444627,0.043064,0.224097,1.36836,0.0,2.754555,3.4736,0.06063,0.0,0.962009,1.0,0.989152,0.930376,20.559045,9.686915,0.471175,0.403163,0.0,0.137138,0.436812,0.847163,0.363899,-0.141989,0.0,0.0,10.603089,0.0,1.0,0.0,1.0,1.0,0.0,0.007028,13.972941,0.145584,0.035895,0.0,1.618255,-0.141989,0.258349,0.321668,0.0,0.131093,0.180646,0.402448,0.105606,0.082293,0.8577,0
session_00027,student_0027,19,LeetCode,Mathematics,Productive Struggler,1.582709,2.106413,32.784336,2.0,0.768761,0.0,0.367604,0.08547,7.0,0.880862,1.210509,0.910896,24.861234,445.09311,454.707773,3.086198,808.560558,0.416253,3.0,0.84241,23.19485,422.665438,0.631387,1.0,197.488169,337.790111,311.750054,0.922911,134.948014,152.075982,32.441393,162.31291,139.627208,0.322612,1.917278,5.041359,2603.000123,1.249868,0.278516,-53.012783,0.524191,0.0,12.252086,0.108068,8.677854,8.537026,1.001734,8.113697,6.866507,0.31579,0.0,0.8621,1.0,0.665457,0.475466,50.399677,18.823216,0.373479,1.44433,1.0,0.594604,1.073559,0.677101,0.771467,0.011644,0.0,0.0,17.279845,0.042426,4.0,2.0,1.0,0.0,0.196862,0.062629,47.630234,0.36563,0.447835,0.0,3.118489,0.011644,0.503999,0.0,0.006755,0.821981,0.259712,0.694307,0.391895,0.198447,0.6125,0
session_00028,student_0028,22,LeetCode,Physics,Cognitively Fatigued Learner,1.52635,1.76599,27.470463,4.0,1.048497,21.661172,0.391501,0.141215,5.0,0.573324,0.872708,0.541999,36.311493,459.373219,453.722377,2.863973,568.678689,0.457077,4.0,0.573386,33.882574,493.470164,0.549814,3.0,96.391602,579.370861,430.48993,0.74303,84.872613,207.836418,67.884573,170.275465,150.338656,0.309925,1.551264,5.429765,3013.612589,1.760835,0.531985,-61.155209,0.604367,0.0,7.782852,0.259246,11.605275,13.907367,1.555168,20.87141,11.214605,0.425634,3.0,0.665564,1.0,0.337274,0.35797,53.66619,28.181566,0.525127,1.298667,1.0,0.362748,1.068359,0.280716,0.603264,-0.056558,0.0,0.0,19.80714,0.126857,4.0,2.0,1.0,0.0,0.151781,0.074902,32.119018,0.271151,0.23375,0.0,3.520281,-0.056558,0.517216,0.0,0.091295,-0.450296,0.286323,0.819026,0.499936,0.32332,0.4527,1
session_00029,student_0029,22,College LMS,Machine Learning,Distracted Learner,1.487466,1.551495,29.155988,3.0,2.061897,31.310514,0.281563,0.190654,4.0,0.390458,0.572659,0.246671,20.700482,571.526272,671.569312,3.595412,565.557086,0.536294,4.0,0.161756,27.064018,420.241116,0.600725,6.0,264.134131,210.832924,127.568813,0.605071,200.735538,90.826867,7.632912,70.927609,43.724099,0.241651,1.415042,4.273132,2833.741386,0.895735,0.125521,49.646615,0.35113,6.0,28.035525,0.503095,21.840244,31.292651,4.520102,20.685207,13.298134,0.112722,1.0,0.518903,1.0,0.605519,0.521241,42.130842,20.404972,0.484324,0.949731,1.0,0.239625,1.649778,0.607663,0.645146,0.002145,0.0,0.0,10.931873,0.237579,2.0,0.0,1.0,0.0,0.13324,0.055032,34.209651,0.16486,0.2285,0.0,3.402783,0.002145,0.523444,0.0,0.001297,-0.586188,0.25367,0.845431,0.428086,0.241295,0.6,0
session_00030,student_0030,19,GeeksForGeeks,Operating Systems,Cramming Learner,1.572347,2.677428,39.439675,5.0,0.626194,14.899891,0.542652,0.10503,5.0,0.831141,1.043629,0.877111,34.350232,204.743622,471.575568,4.335702,846.426133,0.757925,5.0,0.836613,32.538572,556.141153,0.400851,0.0,118.466258,453.366362,360.598327,0.79538,159.974036,124.234359,57.09321,106.809806,133.302437,0.321809,2.307944,6.41117,3494.648356,1.383728,0.428953,7.70681,0.664775,3.0,8.834539,0.260728,9.72607,17.586642,1.825647,12.313049,10.377825,0.145214,1.0,0.724075,1.0,0.670198,0.529749,53.129145,21.367977,0.402189,0.839624,1.0,0.21081,1.842245,0.599759,0.440078,-0.070439,0.0,0.0,16.439723,0.239535,0.0,1.0,1.0,0.0,0.144964,0.024069,20.88609,0.251247,0.082951,0.0,3.355149,-0.070439,0.658569,0.0,0.0,0.158095,0.286548,0.919308,0.352837,0.222886,0.65,0
session_00031,student_0031,23,Coursera,Data Structures,Focused Learner,0.847556,1.317097,19.422859,3.0,0.377209,20.122554,0.184186,0.113645,4.0,0.881029,1.061455,0.865917,25.768225,209.911569,294.967443,1.379442,236.483123,0.244026,2.0,0.88442,12.198195,146.789662,0.814587,0.0,65.335881,254.845253,222.346527,0.872477,179.112427,115.291193,11.763136,65.614476,73.748792,0.136142,0.832863,4.193138,1657.208503,0.789388,0.063268,19.448477,0.21252,3.0,0.0,0.0,0.0,4.146589,0.52639,10.649687,11.651662,0.18386,1.0,1.0,1.0,0.789149,0.635875,28.007928,10.817898,0.386244,0.107774,0.0,0.243927,1.004932,1.0,0.475196,0.210851,0.0,0.0,11.248085,0.107208,2.0,0.0,2.0,0.0,0.055558,0.0,27.131408,0.0,0.112429,0.0,2.092074,0.210851,0.368394,0.13622,0.096655,1.913662,0.191369,0.636898,0.250288,0.10884,0.8,0
session_00032,student_0032,18,GeeksForGeeks,Algorithms,Productive Struggler,1.740438,2.332168,38.866832,4.0,0.226217,18.003291,0.518254,0.078873,6.0,0.871657,1.14101,0.864805,26.272795,423.123834,641.50412,4.652661,795.566062,0.756259,5.0,0.773819,33.451041,449.534985,0.538813,0.0,150.569403,342.23408,362.216619,1.058389,187.462832,133.619653,64.8828,163.424349,109.192415,0.284263,2.071507,6.634695,3503.948493,1.444868,0.377743,25.389195,0.609971,0.0,3.417684,0.110564,6.701409,2.550093,1.527075,5.460714,7.347228,0.242852,0.0,0.816793,1.0,0.641314,0.486078,51.253297,24.679264,0.481516,1.331991,0.0,0.22628,1.542128,0.67251,0.66445,0.031196,0.0,0.0,14.726415,0.101913,0.0,0.0,3.0,0.0,0.173222,0.091115,19.971133,0.159889,0.202086,0.0,2.75724,0.031196,0.632066,0.0,0.022174,1.325421,0.30542,0.918753,0.355119,0.192681,0.6,0
session_00033,student_0033,23,NPTEL,Computer Networks,Cognitively Fatigued Learner,1.677412,1.641902,26.299742,2.0,1.467313,32.03609,0.32346,0.097797,4.0,0.378442,0.524945,0.19702,50.355797,444.918028,655.348624,3.566187,474.951652,0.409116,3.0,0.259667,31.677048,485.700501,0.599181,4.0,142.209946,810.465314,585.774364,0.722763,83.257764,236.249253,77.361931,250.926432,186.589571,0.292991,1.700181,5.705091,2711.459943,1.968496,0.562859,-44.454485,0.470603,3.0,24.46936,0.372932,14.390142,38.051037,2.327077,19.862763,24.604452,0.467815,4.0,0.504117,1.0,0.18298,0.00137,55.3313,28.831213,0.521065,1.444338,1.0,0.511493,1.613285,0.289119,0.703345,0.106139,0.0,0.0,24.471197,0.278663,3.0,1.0,0.0,2.0,0.220065,0.142187,57.712839,0.330111,0.367208,0.0,3.220833,0.106139,0.51186,0.0,0.314313,-0.535349,0.331197,0.691927,0.65765,0.417875,0.3077,1
session_00034,student_0034,21,NPTEL,Algorithms,Distracted Learner,1.028525,1.510012,30.271339,3.0,2.676532,39.614912,0.116719,0.406595,7.0,0.230281,0.383173,0.073729,20.94777,774.938358,919.18852,3.55352,388.012285,0.221875,2.0,0.044977,23.433235,254.44879,0.589629,6.0,321.106336,447.47525,241.405047,0.539482,182.186131,153.33954,62.413316,133.593602,148.322072,0.166394,0.927238,4.365839,2496.085309,1.28534,0.297988,8.532163,0.296101,11.0,44.61985,0.788707,29.552539,40.786524,5.511937,30.789749,33.829633,0.391966,4.0,0.149667,1.0,0.537614,0.438391,38.165594,17.465616,0.457627,1.232822,1.0,0.221766,1.049161,0.529181,0.831069,-0.008433,0.0,0.0,10.75556,0.413166,3.0,3.0,2.0,2.0,0.15428,0.0694,26.189696,0.267157,0.368911,0.0,3.571313,-0.008433,0.389111,0.0,0.0,-1.945431,0.273914,0.629514,0.4935,0.447021,0.4456,0
session_00035,student_0035,18,NPTEL,Data Structures,Cramming Learner,2.083928,1.683077,34.326063,4.0,0.52229,9.056328,0.597214,0.101088,6.0,0.782786,1.119081,0.767457,42.835794,292.177759,564.156449,4.079689,552.181433,0.770145,6.0,0.772818,37.97633,610.130894,0.538619,0.0,48.60936,736.216467,517.639888,0.703108,187.443356,219.372789,82.993526,197.206745,183.285705,0.337737,2.526607,7.632977,4036.721984,1.837667,0.464496,-68.069203,0.695817,0.0,17.877847,0.182222,7.868085,19.389613,1.642458,16.26481,9.332946,0.282765,1.0,0.775007,1.0,0.767463,0.62284,57.470157,28.945709,0.503665,0.839975,1.0,0.13533,1.532476,0.658848,0.402239,-0.108615,0.0,0.0,22.314608,0.213121,1.0,1.0,0.0,1.0,0.003342,0.046585,18.272969,0.247994,0.187925,0.0,3.985687,-0.108615,0.641243,0.151667,0.0,1.032176,0.316664,0.923382,0.32155,0.292609,0.6889,1
session_00036,student_0036,24,GeeksForGeeks,Data Structures,Focused Learner,1.25943,0.536748,6.478917,1.0,0.489828,10.646261,0.062451,0.225665,1.0,0.779313,0.932281,0.760741,11.885181,159.680991,137.449623,1.907458,157.297631,0.228545,0.0,0.743031,15.435212,175.972726,0.840279,1.0,114.159006,288.081696,198.967903,0.690665,191.588724,112.615419,16.924631,60.873763,54.575231,0.119702,0.175786,2.904025,586.995123,0.893006,0.165789,5.662348,0.154008,2.0,7.853295,0.078579,3.980968,9.778171,0.0,0.86183,0.730096,0.077228,0.0,0.876722,1.0,0.969255,1.0,20.722324,5.494896,0.265168,0.353612,0.0,0.101879,0.567544,0.914715,0.80607,-0.05454,0.0,0.0,1.166598,0.0,0.0,0.0,0.0,0.0,0.00258,0.061038,18.197916,0.158831,0.253721,0.0,1.119421,-0.05454,0.153677,0.173311,0.0,0.206978,0.141289,0.187293,0.111842,0.12464,0.8502,0
session_00037,student_0037,18,NPTEL,Physics,Productive Struggler,1.408258,1.729949,28.949958,2.0,0.620323,23.394702,0.264576,0.178064,4.0,0.880257,1.070165,0.805015,35.191973,326.357751,480.964647,3.525431,469.374695,0.353359,5.0,0.86313,24.551677,406.940394,0.599215,0.0,139.392765,502.301866,326.807462,0.65062,173.784844,166.287387,62.025274,181.145153,110.860744,0.296754,2.034362,5.274062,3122.258576,1.836763,0.324618,-69.119864,0.610492,4.0,6.93481,0.180296,4.342181,16.961474,0.53139,9.802072,15.746432,0.270667,3.0,0.667502,1.0,0.585588,0.426576,31.412259,18.351562,0.584217,0.957174,1.0,0.355509,1.637882,0.670574,0.649533,0.084986,0.0,0.0,13.093119,0.158512,2.0,1.0,1.0,1.0,0.177784,0.027502,31.988074,0.268825,0.372384,0.0,3.54962,0.084986,0.512074,0.0,0.05038,0.518437,0.267447,0.673342,0.385165,0.255098,0.6,0
session_00038,student_0038,19,NPTEL,Physics,Cognitively Fatigued Learner,1.21907,1.588746,18.690568,3.0,0.686917,20.378509,0.316146,0.142541,3.0,0.586046,0.848368,0.626434,34.068058,408.541795,388.633523,3.069269,567.555695,0.302468,4.0,0.607947,31.440481,332.524255,0.638987,3.0,121.162096,562.731153,374.124535,0.664837,194.84396,172.572019,76.276324,178.227454,142.511378,0.256563,2.151569,5.323108,3002.214349,1.48883,0.380715,-23.975071,0.418824,2.0,15.058184,0.283879,11.15516,10.632795,2.384901,15.705732,7.351359,0.263676,0.0,0.590359,1.0,0.445404,0.270281,53.03609,20.979411,0.395569,1.077814,1.0,0.462163,1.258444,0.476797,0.706709,0.031393,0.0,0.0,12.303861,0.144563,3.0,1.0,2.0,2.0,0.1934,0.017206,56.21387,0.196565,0.394722,0.0,3.74061,0.031393,0.51291,0.0,0.019277,-0.645763,0.223719,0.767489,0.507952,0.295128,0.4415,0
session_00039,student_0039,18,Coursera,Computer Networks,Distracted Learner,1.58382,1.159439,30.842774,4.0,2.397734,54.59121,0.16702,0.289997,5.0,0.531819,0.798579,0.38824,26.679849,697.630019,1008.521046,3.580871,308.509665,0.494595,2.0,0.351106,25.965148,321.208629,0.579551,7.0,298.017694,489.418314,247.082293,0.504849,188.92234,145.40954,61.371819,198.311573,119.023344,0.192873,1.512759,2.996686,2806.46653,1.239389,0.272496,2.939578,0.335606,8.0,42.987754,0.742239,30.821201,45.744361,5.090973,25.96,36.411909,0.286055,2.0,0.182601,1.0,0.432758,0.342449,46.82015,14.689268,0.313738,0.80939,1.0,0.216923,1.248548,0.662846,0.470689,0.230088,0.0,0.0,6.931461,0.2976,3.0,0.0,0.0,0.0,0.092727,0.048232,30.912278,0.04854,0.392877,0.0,3.590212,0.230088,0.469325,0.0,0.120574,-2.195573,0.282904,0.720421,0.475232,0.41746,0.3828,0
session_00040,student_0040,21,Coursera,Algorithms,Cramming Learner,1.934683,2.542826,34.161728,3.0,0.408214,7.464053,0.46858,0.0,5.0,0.866464,1.240241,0.822639,38.890983,169.493446,342.28399,4.409323,704.558426,0.623846,5.0,0.927735,36.078184,530.195361,0.474757,1.0,142.858796,459.93395,450.756637,0.980046,208.358353,153.771221,47.047272,210.451633,112.351186,0.348304,2.224043,4.478867,3273.550067,1.53603,0.331908,-24.560244,0.523245,1.0,7.89354,0.189421,11.262383,12.702161,0.982568,12.460789,8.226652,0.165361,1.0,0.729797,1.0,0.577257,0.419106,54.728176,20.754827,0.379235,1.314968,1.0,0.658693,1.776,0.640639,0.539719,0.063383,0.0,0.0,18.938468,0.102308,4.0,3.0,0.0,2.0,0.152709,0.117025,41.748773,0.36771,0.562736,0.0,3.661232,0.063383,0.642922,0.0,0.045879,-0.168331,0.28897,0.874615,0.44829,0.231312,0.65,0
session_00041,student_0041,21,LeetCode,Physics,Focused Learner,0.886023,0.495238,20.464454,0.0,0.686956,7.440018,0.134804,0.122804,2.0,0.752407,0.743892,0.742532,15.32333,140.241135,127.713751,0.189504,375.258634,0.163261,2.0,0.753205,20.969062,228.773795,0.814099,2.0,104.652202,248.037093,131.416012,0.529824,196.151867,92.209043,35.806306,148.442642,61.469251,0.130111,0.760059,2.00238,1727.434721,1.007877,0.269941,0.174828,0.259158,1.0,1.51571,0.114195,2.705756,19.189409,1.252725,6.363767,8.662858,0.091552,2.0,0.84536,1.0,0.910501,0.988545,28.861047,8.284191,0.287037,0.246712,1.0,0.13185,0.388121,0.932872,0.81654,0.022371,0.0,0.0,6.28477,0.025863,0.0,1.0,2.0,0.0,0.015126,0.044809,42.243636,0.109184,0.0,0.0,0.760324,0.022371,0.176068,0.144838,0.004618,1.38872,0.144063,0.276643,0.13474,0.122422,0.8413,0
session_00042,student_0042,22,College LMS,Mathematics,Productive Struggler,1.569148,1.711062,24.691783,3.0,0.397508,0.614399,0.460167,0.0,4.0,0.707933,1.006042,0.722159,40.027409,358.78455,326.012548,3.020744,576.379058,0.536147,4.0,0.734426,34.653889,301.917603,0.638863,2.0,95.064514,512.417511,354.884875,0.69257,147.968345,132.933028,57.365134,148.506097,153.618325,0.259047,1.607539,6.691044,3427.988886,1.729696,0.326858,-55.773088,0.56749,2.0,12.126542,0.187271,12.301497,5.84435,1.29888,10.97095,8.927866,0.224765,3.0,0.689321,1.0,0.634389,0.395177,46.11992,26.984829,0.585101,1.162126,2.0,0.452491,1.536045,0.685772,0.717915,0.051383,0.0,0.0,11.720881,0.124071,2.0,0.0,0.0,2.0,0.169882,0.083444,34.270287,0.059074,0.387976,0.0,2.996043,0.051383,0.545932,0.0,0.031122,0.546925,0.231525,0.845382,0.421871,0.237039,0.6,0
session_00043,student_0043,20,NPTEL,Computer Networks,Cognitively Fatigued Learner,1.761827,1.759309,24.894041,3.0,0.553688,4.615767,0.35155,0.062053,3.0,0.512598,0.737877,0.539617,52.027862,312.118958,545.960232,3.416291,508.821421,0.575528,3.0,0.487982,38.807435,512.75065,0.572076,4.0,42.087902,832.98584,518.066096,0.621939,120.889224,230.406599,90.503391,257.769386,200.385252,0.296402,2.236081,6.486543,4307.205577,1.945373,0.63533,-118.358443,0.596869,1.0,20.512484,0.299784,11.066913,21.308769,0.338013,16.90612,21.848113,0.45871,3.0,0.476839,1.0,0.289413,0.177792,61.622773,29.148057,0.473008,0.637017,0.0,0.116603,1.669074,0.415009,0.545008,0.125595,0.0,0.0,16.998056,0.107301,1.0,1.0,1.0,1.0,0.003772,0.015004,6.875136,0.143161,0.154172,0.0,3.791083,0.125595,0.586844,0.0,0.179068,-0.676066,0.305213,0.858509,0.531251,0.402999,0.3602,1
session_00044,student_0044,21,YouTube,Algorithms,Distracted Learner,1.087193,1.480707,21.914998,4.0,2.461527,40.166198,0.37267,0.391492,4.0,0.366744,0.564973,0.075799,19.782005,941.119192,1044.276795,3.269651,397.668991,0.207865,2.0,0.189868,12.305605,261.983147,0.430585,8.0,296.456035,378.228154,209.415699,0.553676,188.572989,87.061175,21.035625,148.787927,53.959951,0.202814,1.523389,3.659397,1899.337259,0.825189,0.220656,-2.836937,0.444861,9.0,40.110024,0.599388,25.696646,33.044574,7.762836,27.961558,35.984342,0.361112,2.0,0.396836,1.0,0.573099,0.433633,35.538128,18.818608,0.529533,0.880762,0.0,0.40921,1.190677,0.453627,0.696501,-0.119472,0.0,0.0,13.296778,0.388236,1.0,1.0,0.0,0.0,0.068703,0.042568,47.969958,0.190022,0.23858,0.0,2.454937,-0.119472,0.43986,0.0,0.0,-1.813781,0.293235,0.624844,0.483562,0.338601,0.4964,0
session_00045,student_0045,20,NPTEL,Machine Learning,Cramming Learner,1.808033,1.813581,26.490388,4.0,0.524029,1.416436,0.46506,0.156602,6.0,0.892245,1.119304,0.806152,37.301801,134.953118,618.144483,4.648938,677.643786,0.608918,5.0,0.857893,43.473842,569.275497,0.440291,3.0,40.0,691.557324,534.73355,0.773231,115.561839,180.029745,83.723147,179.758807,152.374594,0.290493,2.740868,7.210468,3935.09381,1.964017,0.618284,-40.336762,0.649701,1.0,13.987689,0.238766,6.910262,19.901206,1.952805,17.000689,15.024808,0.393489,2.0,0.674583,1.0,0.59816,0.436905,60.294906,29.740604,0.493252,1.206849,1.0,0.117946,1.969981,0.751918,0.398117,0.153758,0.0,0.0,17.345247,0.129144,0.0,2.0,0.0,1.0,0.089993,0.046941,13.658768,0.146114,0.16466,0.0,3.858418,0.153758,0.651654,0.0,0.111901,0.148208,0.327903,0.869639,0.373371,0.321813,0.65,1
session_00046,student_0046,19,Coursera,Physics,Focused Learner,0.677023,0.774051,10.113569,0.0,0.274804,18.236008,0.191448,0.161023,2.0,0.890283,0.86368,0.827538,12.458831,166.33822,265.392299,0.899312,243.004916,0.3232,3.0,0.893087,9.608981,111.560556,0.807353,0.0,106.757865,266.364593,156.923179,0.589129,206.896678,65.194565,32.261937,133.197051,70.376683,0.062748,0.094307,1.093624,1390.793406,0.910562,0.150796,65.858559,0.185867,1.0,0.367902,0.0,2.999188,7.426105,1.568015,6.711271,6.373217,0.04118,0.0,0.947574,1.0,0.829689,0.82001,17.496347,10.427926,0.596006,0.154644,0.0,0.016824,0.452505,0.825046,0.651807,-0.004643,0.0,0.0,6.30263,0.028326,1.0,0.0,0.0,0.0,0.0,0.0,5.228384,0.195339,0.0,0.0,1.582277,-0.004643,0.212711,0.110021,0.0,1.419164,0.163465,0.441067,0.133525,0.072607,0.8068,0
session_00047,student_0047,24,GeeksForGeeks,Data Structures,Productive Struggler,1.80089,1.864945,39.501631,7.0,0.735064,21.559447,0.501074,0.003604,8.0,0.699324,0.935512,0.701937,42.755492,202.067361,429.217373,5.150919,850.948579,0.668801,5.0,0.679137,23.989485,470.792703,0.513817,3.0,128.344044,562.769429,385.247785,0.684557,149.912209,185.455158,40.813925,141.470057,139.980061,0.369791,2.436711,6.827179,4348.207657,1.756331,0.471655,-54.921245,0.645112,0.0,3.12987,0.138525,9.081931,16.908179,1.486382,3.558756,12.448594,0.300524,2.0,0.740293,1.0,0.794428,0.473427,55.112358,25.517942,0.463017,1.78856,3.0,0.57546,1.676451,0.63322,0.626146,-0.161208,0.0,0.0,16.511461,0.093948,4.0,2.0,1.0,1.0,0.230237,0.165388,61.376861,0.414615,0.575714,1.0,3.145247,-0.161208,0.651199,0.222347,0.0,0.241846,0.267977,0.8896,0.42866,0.257279,0.6,0
session_00048,student_0048,21,Coursera,Operating Systems,Cognitively Fatigued Learner,1.941649,1.760372,34.908326,2.0,1.323873,14.726055,0.588969,0.070378,4.0,0.447411,0.57603,0.42893,51.945074,230.176009,456.017688,3.980147,570.516224,0.518366,2.0,0.483885,41.61093,554.649539,0.631248,3.0,151.395824,766.078664,575.816234,0.751641,45.277417,237.029917,81.573036,306.368568,204.126872,0.301522,2.598875,6.299265,3798.468767,2.295122,0.612487,-76.520746,0.685125,3.0,23.318605,0.429725,14.949887,31.047086,0.196089,14.320716,22.328246,0.461425,4.0,0.434836,1.0,0.214462,0.043749,47.103071,30.850928,0.654966,1.101062,2.0,0.386146,1.479537,0.358711,0.517913,0.144248,0.0,0.0,23.479251,0.184649,3.0,2.0,1.0,1.0,0.188978,0.101423,43.498046,0.16641,0.304227,0.0,4.119531,0.144248,0.556286,0.0,0.270624,-0.406546,0.336928,0.617233,0.610174,0.433553,0.3268,1
session_00049,student_0049,22,YouTube,Data Structures,Distracted Learner,0.699756,0.827076,4.62622,2.0,2.328844,37.306007,0.06562,0.27883,3.0,0.423572,0.511249,0.273624,18.186052,553.111842,705.639866,1.81017,161.09204,0.234163,3.0,0.32853,14.695401,226.669751,0.645603,6.0,269.091193,393.050648,134.327869,0.341757,141.911569,109.798949,26.963411,51.577192,57.894126,0.103607,0.547904,3.436651,1121.093712,1.002023,0.122221,7.449287,0.181437,6.0,31.439551,0.645016,24.432982,39.415993,6.734191,23.874047,27.328665,0.282301,3.0,0.247083,1.0,0.506682,0.359521,10.506971,12.725484,1.211147,0.541501,1.0,0.197793,0.372268,0.521342,0.857429,0.014661,0.0,0.0,12.515003,0.292971,1.0,0.0,1.0,2.0,0.13093,0.043617,19.809341,0.146462,0.267058,0.0,2.663823,0.014661,0.296216,0.0,0.005469,-1.613576,0.279338,0.63361,0.440276,0.360587,0.4724,0
session_00050,student_0050,22,GeeksForGeeks,Machine Learning,Cramming Learner,1.845973,1.930507,40.107356,1.0,0.243245,16.555361,0.317981,0.051188,5.0,0.722436,1.018715,0.702516,41.171068,339.408301,651.13083,4.248155,633.819027,0.438765,4.0,0.69958,30.825721,507.108522,0.547901,1.0,149.783166,664.124917,410.382702,0.61793,159.171824,165.937466,63.304848,215.126242,179.548847,0.315187,1.687173,5.616896,4110.400082,1.722509,0.368585,-78.493633,0.629242,3.0,29.191023,0.31944,18.017956,24.613651,2.041925,18.28039,24.378416,0.348612,3.0,0.536621,1.0,0.575185,0.389241,57.752859,30.881158,0.534712,0.948379,1.0,0.250891,1.47807,0.663552,0.474978,0.088367,0.0,0.0,17.23632,0.192332,3.0,1.0,1.0,1.0,0.1116,0.033782,35.035295,0.259421,0.276614,0.0,2.564968,0.088367,0.495803,0.0,0.047863,-1.066286,0.312281,0.5907,0.406516,0.333427,0.65,1
session_00051,student_0051,19,YouTube,Physics,Focused Learner,0.818023,0.851835,12.657004,1.0,0.318287,11.191892,0.111718,0.15252,2.0,0.814731,1.035839,0.754324,5.844138,301.71981,174.380164,1.5471,374.506584,0.236815,1.0,0.768043,8.932528,130.272799,0.809458,0.0,127.842191,270.849879,131.555959,0.485715,230.847613,106.523893,7.427445,102.387476,38.486882,0.154969,0.71725,2.993971,1695.379249,0.756519,0.18797,42.063322,0.313678,1.0,0.0,0.010306,2.183156,0.920286,0.743798,8.233973,6.002119,0.164467,1.0,1.0,1.0,1.0,0.900528,24.225836,7.91272,0.326623,0.759238,1.0,0.111599,0.63646,0.858911,0.531331,-0.141089,0.0,0.0,12.43729,0.0,1.0,0.0,0.0,2.0,0.096251,0.0,16.41279,0.137484,0.121595,0.0,0.857466,-0.141089,0.220459,0.255568,0.0,0.866293,0.12565,0.301161,0.125013,0.098171,0.915,0
session_00052,student_0052,19,College LMS,Machine Learning,Productive Struggler,1.590518,2.397619,37.979731,5.0,0.279396,8.97333,0.438569,0.077395,6.0,0.724508,1.15891,0.645497,38.04833,212.662337,477.437038,4.846314,828.205336,0.677656,5.0,0.706727,34.060631,431.735547,0.585429,3.0,185.403731,375.702392,295.566031,0.786703,218.708235,159.345627,51.555046,157.167058,156.363376,0.307543,2.176586,5.073897,3601.021529,1.366704,0.277736,-39.460893,0.559792,0.0,12.212427,0.142696,12.1084,15.225195,0.0,7.922997,3.168926,0.174279,1.0,0.774075,1.0,0.697742,0.57326,57.190887,23.180386,0.405316,1.318575,1.0,0.481531,1.537487,0.654432,0.419839,-0.04331,0.0,0.0,20.392061,0.125121,2.0,0.0,1.0,0.0,0.110506,0.030312,32.9287,0.080607,0.282068,0.0,3.496242,-0.04331,0.625658,0.0,0.0,0.344885,0.248104,0.892552,0.398036,0.199538,0.6057,0
